Permutation,New Business Acquisition Employees,Account Manager Employees,Support Employees,Monthly Revenue,Net Monthly Revenue,Revenue Lost to Churn,Churn Rate
18-1-1,18,1,1,112299.62480855508,101299.62480855508,11000
17-1-2,17,1,2,111799.62480855508,100799.62480855508,11000
16-1-3,16,1,3,111299.62480855508,100299.62480855508,11000
15-1-4,15,1,4,110899.62480855508,99999.62480855508,10900
14-1-5,14,1,5,110399.62480855508,99499.62480855508,10900
13-1-6,13,1,6,109899.62480855508,98999.62480855508,10900
12-1-7,12,1,7,109399.62480855508,98499.62480855508,10900
11-1-8,11,1,8,108899.62480855508,97999.62480855508,10900
10-1-9,10,1,9,108399.62480855508,97499.62480855508,10900
9-1-10,9,1,10,107999.62480855508,97199.62480855508,10800
8-1-11,8,1,11,107499.62480855508,96699.62480855508,10800
7-1-12,7,1,12,106999.62480855508,96199.62480855508,10800
17-2-1,17,2,1,106879.53110111057,95879.53110111057,11000
6-1-13,6,1,13,106499.62480855508,95699.62480855508,10800
16-2-2,16,2,2,106379.53110111057,95379.53110111057,11000
5-1-14,5,1,14,105999.62480855508,95199.62480855508,10800
15-2-3,15,2,3,105879.53110111057,94879.53110111057,11000
4-1-15,4,1,15,105499.62480855508,94699.62480855508,10800
14-2-4,14,2,4,105479.53110111057,94579.53110111057,10900
3-1-16,3,1,16,105099.62480855508,94399.62480855508,10700
13-2-5,13,2,5,104979.53110111057,94079.53110111057,10900
2-1-17,2,1,17,104599.62480855508,93899.62480855508,10700
12-2-6,12,2,6,104479.53110111057,93579.53110111057,10900
1-1-18,1,1,18,104099.62480855508,93399.62480855508,10700
11-2-7,11,2,7,103979.53110111057,93079.53110111057,10900
10-2-8,10,2,8,103479.53110111057,92579.53110111057,10900
9-2-9,9,2,9,102979.53110111057,92079.53110111057,10900
8-2-10,8,2,10,102579.53110111057,91779.53110111057,10800
7-2-11,7,2,11,102079.53110111057,91279.53110111057,10800
6-2-12,6,2,12,101579.53110111057,90779.53110111057,10800
16-3-1,16,3,1,101380.36872649411,90380.36872649411,11000
5-2-13,5,2,13,101079.53110111057,90279.53110111057,10800
15-3-2,15,3,2,100880.36872649411,89880.36872649411,11000
4-2-14,4,2,14,100579.53110111057,89779.53110111057,10800
