Permutation,New Business Acquisition Employees,Account Manager Employees,Support Employees,Monthly Revenue,Net Monthly Revenue,Revenue Lost to Churn,Churn Rate
18-1-1,18,1,1,116430.84145679012,105330.84145679012,11100
17-1-2,17,1,2,115930.84145679012,104830.84145679012,11100
16-1-3,16,1,3,115430.84145679012,104330.84145679012,11100
15-1-4,15,1,4,114930.84145679012,103830.84145679012,11100
14-1-5,14,1,5,114430.84145679012,103330.84145679012,11100
13-1-6,13,1,6,113930.84145679012,102830.84145679012,11100
12-1-7,12,1,7,113530.84145679012,102530.84145679012,11000
11-1-8,11,1,8,113030.84145679012,102030.84145679012,11000
10-1-9,10,1,9,112530.84145679012,101530.84145679012,11000
9-1-10,9,1,10,112030.84145679012,101030.84145679012,11000
8-1-11,8,1,11,111530.84145679012,100530.84145679012,11000
17-2-1,17,2,1,111169.44036786015,100069.44036786015,11100
7-1-12,7,1,12,111030.84145679012,100030.84145679012,11000
6-1-13,6,1,13,110630.84145679012,99730.84145679012,10900
16-2-2,16,2,2,110669.44036786015,99569.44036786015,11100
5-1-14,5,1,14,110130.84145679012,99230.84145679012,10900
15-2-3,15,2,3,110169.44036786015,99069.44036786015,11100
4-1-15,4,1,15,109630.84145679012,98730.84145679012,10900
14-2-4,14,2,4,109669.44036786015,98569.44036786015,11100
3-1-16,3,1,16,109130.84145679012,98230.84145679012,10900
13-2-5,13,2,5,109169.44036786015,98069.44036786015,11100
2-1-17,2,1,17,108630.84145679012,97730.84145679012,10900
12-2-6,12,2,6,108669.44036786015,97569.44036786015,11100
11-2-7,11,2,7,108269.44036786015,97269.44036786015,11000
1-1-18,1,1,18,108130.84145679012,97230.84145679012,10900
10-2-8,10,2,8,107769.44036786015,96769.44036786015,11000
9-2-9,9,2,9,107269.44036786015,96269.44036786015,11000
8-2-10,8,2,10,106769.44036786015,95769.44036786015,11000
7-2-11,7,2,11,106269.44036786015,95269.44036786015,11000
6-2-12,6,2,12,105769.44036786015,94769.44036786015,11000
16-3-1,16,3,1,105671.9415038534,94571.9415038534,11100
5-2-13,5,2,13,105369.44036786015,94469.44036786015,10900
15-3-2,15,3,2,105171.9415038534,94071.9415038534,11100
4-2-14,4,2,14,104869.44036786015,93969.44036786015,10900
14-3-3,14,3,3,104671.9415038534,93571.9415038534,11100
3-2-15,3,2,15,104369.44036786015,93469.44036786015,10900
13-3-4,13,3,4,104171.9415038534,93071.9415038534,11100
2-2-16,2,2,16,103869.44036786015,92969.44036786015,10900
12-3-5,12,3,5,103671.9415038534,92571.9415038534,11100
1-2-17,1,2,17,103369.44036786015,92469.44036786015,10900
11-3-6,11,3,6,103171.9415038534,92071.9415038534,11100
10-3-7,10,3,7,102771.9415038534,91771.9415038534,11000
9-3-8,9,3,8,102271.9415038534,91271.9415038534,11000
8-3-9,8,3,9,101771.9415038534,90771.9415038534,11000
7-3-10,7,3,10,101271.9415038534,90271.9415038534,11000
6-3-11,6,3,11,100771.9415038534,89771.9415038534,11000
5-3-12,5,3,12,100271.9415038534,89271.9415038534,11000
15-4-1,15,4,1,100171.9677222516,89071.9677222516,11100
4-3-13,4,3,13,99871.9415038534,88971.9415038534,10900
14-4-2,14,4,2,99671.9677222516,88571.9677222516,11100
3-3-14,3,3,14,99371.9415038534,88471.9415038534,10900
13-4-3,13,4,3,99171.9677222516,88071.9677222516,11100
2-3-15,2,3,15,98871.9415038534,87971.9415038534,10900
12-4-4,12,4,4,98671.9677222516,87571.9677222516,11100
1-3-16,1,3,16,98371.9415038534,87471.9415038534,10900
11-4-5,11,4,5,98171.9677222516,87071.9677222516,11100
10-4-6,10,4,6,97671.9677222516,86571.9677222516,11100
9-4-7,9,4,7,97271.9677222516,86271.9677222516,11000
8-4-8,8,4,8,96771.9677222516,85771.9677222516,11000
7-4-9,7,4,9,96271.9677222516,85271.9677222516,11000
6-4-10,6,4,10,95771.9677222516,84771.9677222516,11000
5-4-11,5,4,11,95271.9677222516,84271.9677222516,11000
4-4-12,4,4,12,94771.9677222516,83771.9677222516,11000
14-5-1,14,5,1,94671.96799708848,83571.96799708848,11100
3-4-13,3,4,13,94371.9677222516,83471.9677222516,10900
13-5-2,13,5,2,94171.96799708848,83071.96799708848,11100
2-4-14,2,4,14,93871.9677222516,82971.9677222516,10900
12-5-3,12,5,3,93671.96799708848,82571.96799708848,11100
1-4-15,1,4,15,93371.9677222516,82471.9677222516,10900
11-5-4,11,5,4,93171.96799708848,82071.96799708848,11100
10-5-5,10,5,5,92671.96799708848,81571.96799708848,11100
9-5-6,9,5,6,92171.96799708848,81071.96799708848,11100
8-5-7,8,5,7,91771.96799708848,80771.96799708848,11000
7-5-8,7,5,8,91271.96799708848,80271.96799708848,11000
6-5-9,6,5,9,90771.96799708848,79771.96799708848,11000
