Permutation,New Business Acquisition Employees,Account Manager Employees,Support Employees,Monthly Revenue,Net Monthly Revenue,Revenue Lost to Churn,Churn Rate
18-1-1,18,1,1,116981.21454814814,105781.21454814814,11200
17-1-2,17,1,2,116581.21454814814,105481.21454814814,11100
16-1-3,16,1,3,116081.21454814814,104981.21454814814,11100
15-1-4,15,1,4,115581.21454814814,104481.21454814814,11100
14-1-5,14,1,5,115081.21454814814,103981.21454814814,11100
13-1-6,13,1,6,114581.21454814814,103481.21454814814,11100
12-1-7,12,1,7,114081.21454814814,102981.21454814814,11100
11-1-8,11,1,8,113681.21454814814,102681.21454814814,11000
10-1-9,10,1,9,113181.21454814814,102181.21454814814,11000
9-1-10,9,1,10,112681.21454814814,101681.21454814814,11000
8-1-11,8,1,11,112181.21454814814,101181.21454814814,11000
7-1-12,7,1,12,111681.21454814814,100681.21454814814,11000
17-2-1,17,2,1,111767.53324143217,100567.53324143217,11200
16-2-2,16,2,2,111367.53324143217,100267.53324143217,11100
6-1-13,6,1,13,111181.21454814814,100181.21454814814,11000
5-1-14,5,1,14,110781.21454814814,99881.21454814814,10900
15-2-3,15,2,3,110867.53324143217,99767.53324143217,11100
4-1-15,4,1,15,110281.21454814814,99381.21454814814,10900
14-2-4,14,2,4,110367.53324143217,99267.53324143217,11100
3-1-16,3,1,16,109781.21454814814,98881.21454814814,10900
13-2-5,13,2,5,109867.53324143217,98767.53324143217,11100
2-1-17,2,1,17,109281.21454814814,98381.21454814814,10900
12-2-6,12,2,6,109367.53324143217,98267.53324143217,11100
1-1-18,1,1,18,108781.21454814814,97881.21454814814,10900
11-2-7,11,2,7,108867.53324143217,97767.53324143217,11100
10-2-8,10,2,8,108467.53324143217,97467.53324143217,11000
9-2-9,9,2,9,107967.53324143217,96967.53324143217,11000
8-2-10,8,2,10,107467.53324143217,96467.53324143217,11000
7-2-11,7,2,11,106967.53324143217,95967.53324143217,11000
6-2-12,6,2,12,106467.53324143217,95467.53324143217,11000
16-3-1,16,3,1,106270.5346046241,95070.5346046241,11200
5-2-13,5,2,13,105967.53324143217,94967.53324143217,11000
15-3-2,15,3,2,105870.5346046241,94770.5346046241,11100
4-2-14,4,2,14,105567.53324143217,94667.53324143217,10900
14-3-3,14,3,3,105370.5346046241,94270.5346046241,11100
3-2-15,3,2,15,105067.53324143217,94167.53324143217,10900
13-3-4,13,3,4,104870.5346046241,93770.5346046241,11100
