Permutation,New Business Acquisition Employees,Account Manager Employees,Support Employees,Monthly Revenue,Net Monthly Revenue,Revenue Lost to Churn,Churn Rate
18-1-1,18,1,1,105567.65217794484,94967.65217794484,10600
17-1-2,17,1,2,105067.65217794484,94467.65217794484,10600
16-1-3,16,1,3,104567.65217794484,93967.65217794484,10600
15-1-4,15,1,4,104167.65217794484,93667.65217794484,10500
14-1-5,14,1,5,103667.65217794484,93167.65217794484,10500
13-1-6,13,1,6,103167.65217794484,92667.65217794484,10500
12-1-7,12,1,7,102667.65217794484,92167.65217794484,10500
11-1-8,11,1,8,102167.65217794484,91667.65217794484,10500
10-1-9,10,1,9,101667.65217794484,91167.65217794484,10500
9-1-10,9,1,10,101167.65217794484,90667.65217794484,10500
8-1-11,8,1,11,100767.65217794484,90367.65217794484,10400
7-1-12,7,1,12,100267.65217794484,89867.65217794484,10400
17-2-1,17,2,1,100089.95255769556,89489.95255769556,10600
6-1-13,6,1,13,99767.65217794484,89367.65217794484,10400
16-2-2,16,2,2,99589.95255769556,88989.95255769556,10600
5-1-14,5,1,14,99267.65217794484,88867.65217794484,10400
15-2-3,15,2,3,99089.95255769556,88489.95255769556,10600
4-1-15,4,1,15,98767.65217794484,88367.65217794484,10400
14-2-4,14,2,4,98689.95255769556,88189.95255769556,10500
3-1-16,3,1,16,98267.65217794484,87867.65217794484,10400
13-2-5,13,2,5,98189.95255769556,87689.95255769556,10500
2-1-17,2,1,17,97867.65217794484,87567.65217794484,10300
12-2-6,12,2,6,97689.95255769556,87189.95255769556,10500
1-1-18,1,1,18,97367.65217794484,87067.65217794484,10300
11-2-7,11,2,7,97189.95255769556,86689.95255769556,10500
10-2-8,10,2,8,96689.95255769556,86189.95255769556,10500
9-2-9,9,2,9,96189.95255769556,85689.95255769556,10500
8-2-10,8,2,10,95689.95255769556,85189.95255769556,10500
7-2-11,7,2,11,95289.95255769556,84889.95255769556,10400
6-2-12,6,2,12,94789.95255769556,84389.95255769556,10400
16-3-1,16,3,1,94590.18632356737,83990.18632356737,10600
5-2-13,5,2,13,94289.95255769556,83889.95255769556,10400
15-3-2,15,3,2,94090.18632356737,83490.18632356737,10600
4-2-14,4,2,14,93789.95255769556,83389.95255769556,10400
14-3-3,14,3,3,93590.18632356737,82990.18632356737,10600
3-2-15,3,2,15,93289.95255769556,82889.95255769556,10400
13-3-4,13,3,4,93190.18632356737,82690.18632356737,10500
2-2-16,2,2,16,92789.95255769556,82389.95255769556,10400
12-3-5,12,3,5,92690.18632356737,82190.18632356737,10500
1-2-17,1,2,17,92389.95255769556,82089.95255769556,10300
11-3-6,11,3,6,92190.18632356737,81690.18632356737,10500
10-3-7,10,3,7,91690.18632356737,81190.18632356737,10500
9-3-8,9,3,8,91190.18632356737,80690.18632356737,10500
8-3-9,8,3,9,90690.18632356737,80190.18632356737,10500
7-3-10,7,3,10,90190.18632356737,79690.18632356737,10500
6-3-11,6,3,11,89790.18632356737,79390.18632356737,10400
5-3-12,5,3,12,89290.18632356737,78890.18632356737,10400
15-4-1,15,4,1,89090.18877404055,78490.18877404055,10600
4-3-13,4,3,13,88790.18632356737,78390.18632356737,10400
14-4-2,14,4,2,88590.18877404055,77990.18877404055,10600
3-3-14,3,3,14,88290.18632356737,77890.18632356737,10400
13-4-3,13,4,3,88090.18877404055,77490.18877404055,10600
2-3-15,2,3,15,87790.18632356737,77390.18632356737,10400
12-4-4,12,4,4,87690.18877404055,77190.18877404055,10500
1-3-16,1,3,16,87290.18632356737,76890.18632356737,10400
11-4-5,11,4,5,87190.18877404055,76690.18877404055,10500
10-4-6,10,4,6,86690.18877404055,76190.18877404055,10500
9-4-7,9,4,7,86190.18877404055,75690.18877404055,10500
8-4-8,8,4,8,85690.18877404055,75190.18877404055,10500
7-4-9,7,4,9,85190.18877404055,74690.18877404055,10500
6-4-10,6,4,10,84690.18877404055,74190.18877404055,10500
5-4-11,5,4,11,84290.18877404055,73890.18877404055,10400
4-4-12,4,4,12,83790.18877404055,73390.18877404055,10400
14-5-1,14,5,1,83590.18879972788,72990.18879972788,10600
3-4-13,3,4,13,83290.18877404055,72890.18877404055,10400
13-5-2,13,5,2,83090.18879972788,72490.18879972788,10600
2-4-14,2,4,14,82790.18877404055,72390.18877404055,10400
12-5-3,12,5,3,82590.18879972788,71990.18879972788,10600
1-4-15,1,4,15,82290.18877404055,71890.18877404055,10400
11-5-4,11,5,4,82190.18879972788,71690.18879972788,10500
10-5-5,10,5,5,81690.18879972788,71190.18879972788,10500
9-5-6,9,5,6,81190.18879972788,70690.18879972788,10500
8-5-7,8,5,7,80690.18879972788,70190.18879972788,10500
7-5-8,7,5,8,80190.18879972788,69690.18879972788,10500
6-5-9,6,5,9,79690.18879972788,69190.18879972788,10500
5-5-10,5,5,10,79190.18879972788,68690.18879972788,10500
4-5-11,4,5,11,78790.18879972788,68390.18879972788,10400
3-5-12,3,5,12,78290.18879972788,67890.18879972788,10400
13-6-1,13,6,1,78090.18879999715,67490.18879999715,10600
2-5-13,2,5,13,77790.18879972788,67390.18879972788,10400
12-6-2,12,6,2,77590.18879999715,66990.18879999715,10600
1-5-14,1,5,14,77290.18879972788,66890.18879972788,10400
11-6-3,11,6,3,77090.18879999715,66490.18879999715,10600
10-6-4,10,6,4,76690.18879999715,66190.18879999715,10500
9-6-5,9,6,5,76190.18879999715,65690.18879999715,10500
8-6-6,8,6,6,75690.18879999715,65190.18879999715,10500
7-6-7,7,6,7,75190.18879999715,64690.18879999715,10500
6-6-8,6,6,8,74690.18879999715,64190.18879999715,10500
5-6-9,5,6,9,74190.18879999715,63690.18879999715,10500
4-6-10,4,6,10,73690.18879999715,63190.18879999715,10500
3-6-11,3,6,11,73290.18879999715,62890.18879999715,10400
2-6-12,2,6,12,72790.18879999715,62390.18879999715,10400
12-7-1,12,7,1,72590.18879999997,61990.188799999974,10600
1-6-13,1,6,13,72290.18879999715,61890.18879999715,10400
11-7-2,11,7,2,72090.18879999997,61490.188799999974,10600
10-7-3,10,7,3,71590.18879999997,60990.188799999974,10600
9-7-4,9,7,4,71190.18879999997,60690.188799999974,10500
8-7-5,8,7,5,70690.18879999997,60190.188799999974,10500
7-7-6,7,7,6,70190.18879999997,59690.188799999974,10500
6-7-7,6,7,7,69690.18879999997,59190.188799999974,10500
5-7-8,5,7,8,69190.18879999997,58690.188799999974,10500
4-7-9,4,7,9,68690.18879999997,58190.188799999974,10500
3-7-10,3,7,10,68190.18879999997,57690.188799999974,10500
2-7-11,2,7,11,67790.18879999997,57390.188799999974,10400
1-7-12,1,7,12,67290.18879999997,56890.188799999974,10400
11-8-1,11,8,1,67090.18879999999,56490.18879999999,10600
10-8-2,10,8,2,66590.18879999999,55990.18879999999,10600
9-8-3,9,8,3,66090.18879999999,55490.18879999999,10600
8-8-4,8,8,4,65690.18879999999,55190.18879999999,10500
7-8-5,7,8,5,65190.18879999999,54690.18879999999,10500
6-8-6,6,8,6,64690.18879999999,54190.18879999999,10500
5-8-7,5,8,7,64190.18879999999,53690.18879999999,10500
4-8-8,4,8,8,63690.18879999999,53190.18879999999,10500
3-8-9,3,8,9,63190.18879999999,52690.18879999999,10500
2-8-10,2,8,10,62690.18879999999,52190.18879999999,10500
1-8-11,1,8,11,62290.18879999999,51890.18879999999,10400
10-9-1,10,9,1,61590.18879999999,50990.18879999999,10600
9-9-2,9,9,2,61090.18879999999,50490.18879999999,10600
8-9-3,8,9,3,60590.18879999999,49990.18879999999,10600
7-9-4,7,9,4,60190.18879999999,49690.18879999999,10500
6-9-5,6,9,5,59690.18879999999,49190.18879999999,10500
5-9-6,5,9,6,59190.18879999999,48690.18879999999,10500
4-9-7,4,9,7,58690.18879999999,48190.18879999999,10500
3-9-8,3,9,8,58190.18879999999,47690.18879999999,10500
2-9-9,2,9,9,57690.18879999999,47190.18879999999,10500
1-9-10,1,9,10,57190.18879999999,46690.18879999999,10500
9-10-1,9,10,1,56090.18879999999,45490.18879999999,10600
8-10-2,8,10,2,55590.18879999999,44990.18879999999,10600
7-10-3,7,10,3,55090.18879999999,44490.18879999999,10600
6-10-4,6,10,4,54690.18879999999,44190.18879999999,10500
5-10-5,5,10,5,54190.18879999999,43690.18879999999,10500
4-10-6,4,10,6,53690.18879999999,43190.18879999999,10500
3-10-7,3,10,7,53190.18879999999,42690.18879999999,10500
2-10-8,2,10,8,52690.18879999999,42190.18879999999,10500
1-10-9,1,10,9,52190.18879999999,41690.18879999999,10500
8-11-1,8,11,1,50590.18879999999,39990.18879999999,10600
7-11-2,7,11,2,50090.18879999999,39490.18879999999,10600
6-11-3,6,11,3,49590.18879999999,38990.18879999999,10600
5-11-4,5,11,4,49190.18879999999,38690.18879999999,10500
4-11-5,4,11,5,48690.18879999999,38190.18879999999,10500
3-11-6,3,11,6,48190.18879999999,37690.18879999999,10500
2-11-7,2,11,7,47690.18879999999,37190.18879999999,10500
1-11-8,1,11,8,47190.18879999999,36690.18879999999,10500
7-12-1,7,12,1,45090.18879999999,34490.18879999999,10600
6-12-2,6,12,2,44590.18879999999,33990.18879999999,10600
5-12-3,5,12,3,44090.18879999999,33490.18879999999,10600
4-12-4,4,12,4,43690.18879999999,33190.18879999999,10500
3-12-5,3,12,5,43190.18879999999,32690.18879999999,10500
2-12-6,2,12,6,42690.18879999999,32190.18879999999,10500
1-12-7,1,12,7,42190.18879999999,31690.18879999999,10500
6-13-1,6,13,1,39590.18879999999,28990.18879999999,10600
5-13-2,5,13,2,39090.18879999999,28490.18879999999,10600
4-13-3,4,13,3,38590.18879999999,27990.18879999999,10600
3-13-4,3,13,4,38190.18879999999,27690.18879999999,10500
2-13-5,2,13,5,37690.18879999999,27190.18879999999,10500
1-13-6,1,13,6,37190.18879999999,26690.18879999999,10500
