Permutation,New Business Acquisition Employees,Account Manager Employees,Support Employees,Monthly Revenue,Net Monthly Revenue,Revenue Lost to Churn,Churn Rate
18-1-1,18,1,1,118051.09653333333,106851.09653333333,11200
17-1-2,17,1,2,117551.09653333333,106351.09653333333,11200
16-1-3,16,1,3,117051.09653333333,105851.09653333333,11200
15-1-4,15,1,4,116651.09653333333,105551.09653333333,11100
14-1-5,14,1,5,116151.09653333333,105051.09653333333,11100
13-1-6,13,1,6,115651.09653333333,104551.09653333333,11100
12-1-7,12,1,7,115151.09653333333,104051.09653333333,11100
11-1-8,11,1,8,114651.09653333333,103551.09653333333,11100
10-1-9,10,1,9,114151.09653333333,103051.09653333333,11100
9-1-10,9,1,10,113751.09653333333,102751.09653333333,11000
8-1-11,8,1,11,113251.09653333333,102251.09653333333,11000
17-2-1,17,2,1,112963.39545166233,101763.39545166233,11200
7-1-12,7,1,12,112751.09653333333,101751.09653333333,11000
16-2-2,16,2,2,112463.39545166233,101263.39545166233,11200
6-1-13,6,1,13,112251.09653333333,101251.09653333333,11000
15-2-3,15,2,3,111963.39545166233,100763.39545166233,11200
5-1-14,5,1,14,111751.09653333333,100751.09653333333,11000
14-2-4,14,2,4,111563.39545166233,100463.39545166233,11100
4-1-15,4,1,15,111351.09653333333,100451.09653333333,10900
13-2-5,13,2,5,111063.39545166233,99963.39545166233,11100
3-1-16,3,1,16,110851.09653333333,99951.09653333333,10900
12-2-6,12,2,6,110563.39545166233,99463.39545166233,11100
2-1-17,2,1,17,110351.09653333333,99451.09653333333,10900
11-2-7,11,2,7,110063.39545166233,98963.39545166233,11100
1-1-18,1,1,18,109851.09653333333,98951.09653333333,10900
10-2-8,10,2,8,109563.39545166233,98463.39545166233,11100
9-2-9,9,2,9,109063.39545166233,97963.39545166233,11100
8-2-10,8,2,10,108663.39545166233,97663.39545166233,11000
7-2-11,7,2,11,108163.39545166233,97163.39545166233,11000
6-2-12,6,2,12,107663.39545166233,96663.39545166233,11000
16-3-1,16,3,1,107467.7174146587,96267.7174146587,11200
5-2-13,5,2,13,107163.39545166233,96163.39545166233,11000
15-3-2,15,3,2,106967.7174146587,95767.7174146587,11200
4-2-14,4,2,14,106663.39545166233,95663.39545166233,11000
3-2-15,3,2,15,106263.39545166233,95363.39545166233,10900
14-3-3,14,3,3,106467.7174146587,95267.7174146587,11200
13-3-4,13,3,4,106067.7174146587,94967.7174146587,11100
2-2-16,2,2,16,105763.39545166233,94863.39545166233,10900
12-3-5,12,3,5,105567.7174146587,94467.7174146587,11100
1-2-17,1,2,17,105263.39545166233,94363.39545166233,10900
11-3-6,11,3,6,105067.7174146587,93967.7174146587,11100
10-3-7,10,3,7,104567.7174146587,93467.7174146587,11100
9-3-8,9,3,8,104067.7174146587,92967.7174146587,11100
8-3-9,8,3,9,103567.7174146587,92467.7174146587,11100
7-3-10,7,3,10,103167.7174146587,92167.7174146587,11000
6-3-11,6,3,11,102667.7174146587,91667.7174146587,11000
5-3-12,5,3,12,102167.7174146587,91167.7174146587,11000
15-4-1,15,4,1,101967.76272005076,90767.76272005076,11200
4-3-13,4,3,13,101667.7174146587,90667.7174146587,11000
14-4-2,14,4,2,101467.76272005076,90267.76272005076,11200
3-3-14,3,3,14,101167.7174146587,90167.7174146587,11000
2-3-15,2,3,15,100767.7174146587,89867.7174146587,10900
13-4-3,13,4,3,100967.76272005076,89767.76272005076,11200
12-4-4,12,4,4,100567.76272005076,89467.76272005076,11100
1-3-16,1,3,16,100267.7174146587,89367.7174146587,10900
11-4-5,11,4,5,100067.76272005076,88967.76272005076,11100
10-4-6,10,4,6,99567.76272005076,88467.76272005076,11100
9-4-7,9,4,7,99067.76272005076,87967.76272005076,11100
8-4-8,8,4,8,98567.76272005076,87467.76272005076,11100
7-4-9,7,4,9,98067.76272005076,86967.76272005076,11100
6-4-10,6,4,10,97667.76272005076,86667.76272005076,11000
5-4-11,5,4,11,97167.76272005076,86167.76272005076,11000
4-4-12,4,4,12,96667.76272005076,85667.76272005076,11000
14-5-1,14,5,1,96467.76319496888,85267.76319496888,11200
3-4-13,3,4,13,96167.76272005076,85167.76272005076,11000
13-5-2,13,5,2,95967.76319496888,84767.76319496888,11200
