Permutation,New Business Acquisition Employees,Account Manager Employees,Support Employees,Monthly Revenue,Net Monthly Revenue,Revenue Lost to Churn,Churn Rate
18-1-1,18,1,1,109737.85046050641,98937.85046050641,10800
17-1-2,17,1,2,109237.85046050641,98437.85046050641,10800
16-1-3,16,1,3,108737.85046050641,97937.85046050641,10800
15-1-4,15,1,4,108237.85046050641,97437.85046050641,10800
14-1-5,14,1,5,107737.85046050641,96937.85046050641,10800
13-1-6,13,1,6,107237.85046050641,96437.85046050641,10800
12-1-7,12,1,7,106737.85046050641,95937.85046050641,10800
11-1-8,11,1,8,106337.85046050641,95637.85046050641,10700
10-1-9,10,1,9,105837.85046050641,95137.85046050641,10700
9-1-10,9,1,10,105337.85046050641,94637.85046050641,10700
8-1-11,8,1,11,104837.85046050641,94137.85046050641,10700
7-1-12,7,1,12,104337.85046050641,93637.85046050641,10700
17-2-1,17,2,1,104284.0925279575,93484.0925279575,10800
6-1-13,6,1,13,103837.85046050641,93137.85046050641,10700
16-2-2,16,2,2,103784.0925279575,92984.0925279575,10800
5-1-14,5,1,14,103437.85046050641,92837.85046050641,10600
15-2-3,15,2,3,103284.0925279575,92484.0925279575,10800
4-1-15,4,1,15,102937.85046050641,92337.85046050641,10600
14-2-4,14,2,4,102784.0925279575,91984.0925279575,10800
3-1-16,3,1,16,102437.85046050641,91837.85046050641,10600
13-2-5,13,2,5,102284.0925279575,91484.0925279575,10800
2-1-17,2,1,17,101937.85046050641,91337.85046050641,10600
12-2-6,12,2,6,101784.0925279575,90984.0925279575,10800
1-1-18,1,1,18,101437.85046050641,90837.85046050641,10600
11-2-7,11,2,7,101284.0925279575,90484.0925279575,10800
10-2-8,10,2,8,100884.0925279575,90184.0925279575,10700
9-2-9,9,2,9,100384.0925279575,89684.0925279575,10700
8-2-10,8,2,10,99884.0925279575,89184.0925279575,10700
7-2-11,7,2,11,99384.0925279575,88684.0925279575,10700
6-2-12,6,2,12,98884.0925279575,88184.0925279575,10700
16-3-1,16,3,1,98784.57726486928,87984.57726486928,10800
5-2-13,5,2,13,98384.0925279575,87684.0925279575,10700
15-3-2,15,3,2,98284.57726486928,87484.57726486928,10800
4-2-14,4,2,14,97984.0925279575,87384.0925279575,10600
14-3-3,14,3,3,97784.57726486928,86984.57726486928,10800
3-2-15,3,2,15,97484.0925279575,86884.0925279575,10600
13-3-4,13,3,4,97284.57726486928,86484.57726486928,10800
2-2-16,2,2,16,96984.0925279575,86384.0925279575,10600
12-3-5,12,3,5,96784.57726486928,85984.57726486928,10800
1-2-17,1,2,17,96484.0925279575,85884.0925279575,10600
11-3-6,11,3,6,96284.57726486928,85484.57726486928,10800
10-3-7,10,3,7,95784.57726486928,84984.57726486928,10800
9-3-8,9,3,8,95384.57726486928,84684.57726486928,10700
8-3-9,8,3,9,94884.57726486928,84184.57726486928,10700
7-3-10,7,3,10,94384.57726486928,83684.57726486928,10700
6-3-11,6,3,11,93884.57726486928,83184.57726486928,10700
5-3-12,5,3,12,93384.57726486928,82684.57726486928,10700
15-4-1,15,4,1,93284.5823461705,82484.5823461705,10800
4-3-13,4,3,13,92884.57726486928,82184.57726486928,10700
14-4-2,14,4,2,92784.5823461705,81984.5823461705,10800
3-3-14,3,3,14,92484.57726486928,81884.57726486928,10600
13-4-3,13,4,3,92284.5823461705,81484.5823461705,10800
2-3-15,2,3,15,91984.57726486928,81384.57726486928,10600
12-4-4,12,4,4,91784.5823461705,80984.5823461705,10800
1-3-16,1,3,16,91484.57726486928,80884.57726486928,10600
11-4-5,11,4,5,91284.5823461705,80484.5823461705,10800
10-4-6,10,4,6,90784.5823461705,79984.5823461705,10800
9-4-7,9,4,7,90284.5823461705,79484.5823461705,10800
8-4-8,8,4,8,89884.5823461705,79184.5823461705,10700
7-4-9,7,4,9,89384.5823461705,78684.5823461705,10700
6-4-10,6,4,10,88884.5823461705,78184.5823461705,10700
5-4-11,5,4,11,88384.5823461705,77684.5823461705,10700
4-4-12,4,4,12,87884.5823461705,77184.5823461705,10700
14-5-1,14,5,1,87784.58239943572,76984.58239943572,10800
3-4-13,3,4,13,87384.5823461705,76684.5823461705,10700
13-5-2,13,5,2,87284.58239943572,76484.58239943572,10800
2-4-14,2,4,14,86984.5823461705,76384.5823461705,10600
12-5-3,12,5,3,86784.58239943572,75984.58239943572,10800
1-4-15,1,4,15,86484.5823461705,75884.5823461705,10600
11-5-4,11,5,4,86284.58239943572,75484.58239943572,10800
10-5-5,10,5,5,85784.58239943572,74984.58239943572,10800
9-5-6,9,5,6,85284.58239943572,74484.58239943572,10800
8-5-7,8,5,7,84784.58239943572,73984.58239943572,10800
7-5-8,7,5,8,84384.58239943572,73684.58239943572,10700
6-5-9,6,5,9,83884.58239943572,73184.58239943572,10700
5-5-10,5,5,10,83384.58239943572,72684.58239943572,10700
4-5-11,4,5,11,82884.58239943572,72184.58239943572,10700
3-5-12,3,5,12,82384.58239943572,71684.58239943572,10700
13-6-1,13,6,1,82284.58239999408,71484.58239999408,10800
2-5-13,2,5,13,81884.58239943572,71184.58239943572,10700
12-6-2,12,6,2,81784.58239999408,70984.58239999408,10800
1-5-14,1,5,14,81484.58239943572,70884.58239943572,10600
11-6-3,11,6,3,81284.58239999408,70484.58239999408,10800
10-6-4,10,6,4,80784.58239999408,69984.58239999408,10800
9-6-5,9,6,5,80284.58239999408,69484.58239999408,10800
8-6-6,8,6,6,79784.58239999408,68984.58239999408,10800
7-6-7,7,6,7,79284.58239999408,68484.58239999408,10800
6-6-8,6,6,8,78884.58239999408,68184.58239999408,10700
5-6-9,5,6,9,78384.58239999408,67684.58239999408,10700
4-6-10,4,6,10,77884.58239999408,67184.58239999408,10700
3-6-11,3,6,11,77384.58239999408,66684.58239999408,10700
2-6-12,2,6,12,76884.58239999408,66184.58239999408,10700
12-7-1,12,7,1,76784.58239999993,65984.58239999993,10800
1-6-13,1,6,13,76384.58239999408,65684.58239999408,10700
11-7-2,11,7,2,76284.58239999993,65484.58239999993,10800
10-7-3,10,7,3,75784.58239999993,64984.58239999993,10800
9-7-4,9,7,4,75284.58239999993,64484.58239999993,10800
8-7-5,8,7,5,74784.58239999993,63984.58239999993,10800
7-7-6,7,7,6,74284.58239999993,63484.58239999993,10800
6-7-7,6,7,7,73784.58239999993,62984.58239999993,10800
5-7-8,5,7,8,73384.58239999993,62684.58239999993,10700
4-7-9,4,7,9,72884.58239999993,62184.58239999993,10700
3-7-10,3,7,10,72384.58239999993,61684.58239999993,10700
2-7-11,2,7,11,71884.58239999993,61184.58239999993,10700
1-7-12,1,7,12,71384.58239999993,60684.58239999993,10700
11-8-1,11,8,1,71284.58239999998,60484.582399999985,10800
10-8-2,10,8,2,70784.58239999998,59984.582399999985,10800
9-8-3,9,8,3,70284.58239999998,59484.582399999985,10800
8-8-4,8,8,4,69784.58239999998,58984.582399999985,10800
7-8-5,7,8,5,69284.58239999998,58484.582399999985,10800
6-8-6,6,8,6,68784.58239999998,57984.582399999985,10800
5-8-7,5,8,7,68284.58239999998,57484.582399999985,10800
4-8-8,4,8,8,67884.58239999998,57184.582399999985,10700
3-8-9,3,8,9,67384.58239999998,56684.582399999985,10700
2-8-10,2,8,10,66884.58239999998,56184.582399999985,10700
1-8-11,1,8,11,66384.58239999998,55684.582399999985,10700
10-9-1,10,9,1,65784.58239999998,54984.582399999985,10800
9-9-2,9,9,2,65284.58239999999,54484.58239999999,10800
8-9-3,8,9,3,64784.58239999999,53984.58239999999,10800
7-9-4,7,9,4,64284.58239999999,53484.58239999999,10800
6-9-5,6,9,5,63784.58239999999,52984.58239999999,10800
5-9-6,5,9,6,63284.58239999999,52484.58239999999,10800
4-9-7,4,9,7,62784.58239999999,51984.58239999999,10800
3-9-8,3,9,8,62384.58239999999,51684.58239999999,10700
2-9-9,2,9,9,61884.58239999999,51184.58239999999,10700
1-9-10,1,9,10,61384.58239999999,50684.58239999999,10700
9-10-1,9,10,1,60284.58239999999,49484.58239999999,10800
8-10-2,8,10,2,59784.58239999999,48984.58239999999,10800
7-10-3,7,10,3,59284.58239999999,48484.58239999999,10800
6-10-4,6,10,4,58784.58239999999,47984.58239999999,10800
5-10-5,5,10,5,58284.58239999999,47484.58239999999,10800
4-10-6,4,10,6,57784.58239999999,46984.58239999999,10800
3-10-7,3,10,7,57284.58239999999,46484.58239999999,10800
2-10-8,2,10,8,56884.58239999999,46184.58239999999,10700
1-10-9,1,10,9,56384.58239999999,45684.58239999999,10700
8-11-1,8,11,1,54784.58239999999,43984.58239999999,10800
7-11-2,7,11,2,54284.58239999999,43484.58239999999,10800
6-11-3,6,11,3,53784.58239999999,42984.58239999999,10800
5-11-4,5,11,4,53284.58239999999,42484.58239999999,10800
4-11-5,4,11,5,52784.58239999999,41984.58239999999,10800
3-11-6,3,11,6,52284.58239999999,41484.58239999999,10800
2-11-7,2,11,7,51784.58239999999,40984.58239999999,10800
1-11-8,1,11,8,51384.58239999999,40684.58239999999,10700
7-12-1,7,12,1,49284.58239999999,38484.58239999999,10800
6-12-2,6,12,2,48784.58239999999,37984.58239999999,10800
5-12-3,5,12,3,48284.58239999999,37484.58239999999,10800
4-12-4,4,12,4,47784.58239999999,36984.58239999999,10800
3-12-5,3,12,5,47284.58239999999,36484.58239999999,10800
2-12-6,2,12,6,46784.58239999999,35984.58239999999,10800
1-12-7,1,12,7,46284.58239999999,35484.58239999999,10800
6-13-1,6,13,1,43784.58239999999,32984.58239999999,10800
5-13-2,5,13,2,43284.58239999999,32484.582399999992,10800
4-13-3,4,13,3,42784.58239999999,31984.582399999992,10800
3-13-4,3,13,4,42284.58239999999,31484.582399999992,10800
2-13-5,2,13,5,41784.58239999999,30984.582399999992,10800
1-13-6,1,13,6,41284.58239999999,30484.582399999992,10800
5-14-1,5,14,1,38284.58239999999,27484.582399999992,10800
4-14-2,4,14,2,37784.58239999999,26984.582399999992,10800
3-14-3,3,14,3,37284.58239999999,26484.582399999992,10800
2-14-4,2,14,4,36784.58239999999,25984.582399999992,10800
1-14-5,1,14,5,36284.58239999999,25484.582399999992,10800
4-15-1,4,15,1,32784.58239999999,21984.582399999992,10800
3-15-2,3,15,2,32284.582399999992,21484.582399999992,10800
