Permutation,New Business Acquisition Employees,Account Manager Employees,Support Employees,Monthly Revenue,Net Monthly Revenue,Revenue Lost to Churn,Churn Rate
18-1-1,18,1,1,106661.7432535338,95961.7432535338,10700
17-1-2,17,1,2,106161.7432535338,95461.7432535338,10700
16-1-3,16,1,3,105761.7432535338,95161.7432535338,10600
15-1-4,15,1,4,105261.7432535338,94661.7432535338,10600
14-1-5,14,1,5,104761.7432535338,94161.7432535338,10600
13-1-6,13,1,6,104261.7432535338,93661.7432535338,10600
12-1-7,12,1,7,103761.7432535338,93161.7432535338,10600
11-1-8,11,1,8,103261.7432535338,92661.7432535338,10600
10-1-9,10,1,9,102861.7432535338,92361.7432535338,10500
9-1-10,9,1,10,102361.7432535338,91861.7432535338,10500
8-1-11,8,1,11,101861.7432535338,91361.7432535338,10500
7-1-12,7,1,12,101361.7432535338,90861.7432535338,10500
17-2-1,17,2,1,101188.50370923468,90488.50370923468,10700
6-1-13,6,1,13,100861.7432535338,90361.7432535338,10500
16-2-2,16,2,2,100688.50370923468,89988.50370923468,10700
5-1-14,5,1,14,100361.7432535338,89861.7432535338,10500
15-2-3,15,2,3,100288.50370923468,89688.50370923468,10600
4-1-15,4,1,15,99961.7432535338,89561.7432535338,10400
14-2-4,14,2,4,99788.50370923468,89188.50370923468,10600
3-1-16,3,1,16,99461.7432535338,89061.7432535338,10400
13-2-5,13,2,5,99288.50370923468,88688.50370923468,10600
2-1-17,2,1,17,98961.7432535338,88561.7432535338,10400
12-2-6,12,2,6,98788.50370923468,88188.50370923468,10600
1-1-18,1,1,18,98461.7432535338,88061.7432535338,10400
11-2-7,11,2,7,98288.50370923468,87688.50370923468,10600
10-2-8,10,2,8,97788.50370923468,87188.50370923468,10600
9-2-9,9,2,9,97388.50370923468,86888.50370923468,10500
8-2-10,8,2,10,96888.50370923468,86388.50370923468,10500
7-2-11,7,2,11,96388.50370923468,85888.50370923468,10500
6-2-12,6,2,12,95888.50370923468,85388.50370923468,10500
16-3-1,16,3,1,95688.78422828084,84988.78422828084,10700
5-2-13,5,2,13,95388.50370923468,84888.50370923468,10500
15-3-2,15,3,2,95188.78422828084,84488.78422828084,10700
4-2-14,4,2,14,94888.50370923468,84388.50370923468,10500
14-3-3,14,3,3,94788.78422828084,84188.78422828084,10600
