Permutation,New Business Acquisition Employees,Account Manager Employees,Support Employees,Monthly Revenue,Net Monthly Revenue,Revenue Lost to Churn,Churn Rate
18-1-1,18,1,1,111514.48520712923,100614.48520712923,10900
17-1-2,17,1,2,111014.48520712923,100114.48520712923,10900
16-1-3,16,1,3,110514.48520712923,99614.48520712923,10900
15-1-4,15,1,4,110014.48520712923,99114.48520712923,10900
14-1-5,14,1,5,109514.48520712923,98614.48520712923,10900
13-1-6,13,1,6,109014.48520712923,98114.48520712923,10900
12-1-7,12,1,7,108614.48520712923,97814.48520712923,10800
11-1-8,11,1,8,108114.48520712923,97314.48520712923,10800
10-1-9,10,1,9,107614.48520712923,96814.48520712923,10800
9-1-10,9,1,10,107114.48520712923,96314.48520712923,10800
8-1-11,8,1,11,106614.48520712923,95814.48520712923,10800
7-1-12,7,1,12,106114.48520712923,95314.48520712923,10800
17-2-1,17,2,1,106081.07378425881,95181.07378425881,10900
6-1-13,6,1,13,105714.48520712923,95014.48520712923,10700
16-2-2,16,2,2,105581.07378425881,94681.07378425881,10900
5-1-14,5,1,14,105214.48520712923,94514.48520712923,10700
15-2-3,15,2,3,105081.07378425881,94181.07378425881,10900
4-1-15,4,1,15,104714.48520712923,94014.48520712923,10700
14-2-4,14,2,4,104581.07378425881,93681.07378425881,10900
3-1-16,3,1,16,104214.48520712923,93514.48520712923,10700
13-2-5,13,2,5,104081.07378425881,93181.07378425881,10900
2-1-17,2,1,17,103714.48520712923,93014.48520712923,10700
12-2-6,12,2,6,103581.07378425881,92681.07378425881,10900
1-1-18,1,1,18,103214.48520712923,92514.48520712923,10700
11-2-7,11,2,7,103181.07378425881,92381.07378425881,10800
10-2-8,10,2,8,102681.07378425881,91881.07378425881,10800
9-2-9,9,2,9,102181.07378425881,91381.07378425881,10800
8-2-10,8,2,10,101681.07378425881,90881.07378425881,10800
7-2-11,7,2,11,101181.07378425881,90381.07378425881,10800
6-2-12,6,2,12,100681.07378425881,89881.07378425881,10800
16-3-1,16,3,1,100581.77180541176,89681.77180541176,10900
5-2-13,5,2,13,100281.07378425881,89581.07378425881,10700
15-3-2,15,3,2,100081.77180541176,89181.77180541176,10900
4-2-14,4,2,14,99781.07378425881,89081.07378425881,10700
14-3-3,14,3,3,99581.77180541176,88681.77180541176,10900
3-2-15,3,2,15,99281.07378425881,88581.07378425881,10700
13-3-4,13,3,4,99081.77180541176,88181.77180541176,10900
2-2-16,2,2,16,98781.07378425881,88081.07378425881,10700
12-3-5,12,3,5,98581.77180541176,87681.77180541176,10900
1-2-17,1,2,17,98281.07378425881,87581.07378425881,10700
11-3-6,11,3,6,98081.77180541176,87181.77180541176,10900
10-3-7,10,3,7,97681.77180541176,86881.77180541176,10800
9-3-8,9,3,8,97181.77180541176,86381.77180541176,10800
8-3-9,8,3,9,96681.77180541176,85881.77180541176,10800
7-3-10,7,3,10,96181.77180541176,85381.77180541176,10800
6-3-11,6,3,11,95681.77180541176,84881.77180541176,10800
