Permutation,New Business Acquisition Employees,Account Manager Employees,Support Employees,Monthly Revenue,Net Monthly Revenue,Revenue Lost to Churn,Churn Rate
18-1-1,18,1,1,108747.04071708868,97947.04071708868,10800
17-1-2,17,1,2,108247.04071708868,97447.04071708868,10800
16-1-3,16,1,3,107747.04071708868,96947.04071708868,10800
15-1-4,15,1,4,107347.04071708868,96647.04071708868,10700
14-1-5,14,1,5,106847.04071708868,96147.04071708868,10700
13-1-6,13,1,6,106347.04071708868,95647.04071708868,10700
12-1-7,12,1,7,105847.04071708868,95147.04071708868,10700
11-1-8,11,1,8,105347.04071708868,94647.04071708868,10700
10-1-9,10,1,9,104847.04071708868,94147.04071708868,10700
9-1-10,9,1,10,104447.04071708868,93847.04071708868,10600
8-1-11,8,1,11,103947.04071708868,93347.04071708868,10600
7-1-12,7,1,12,103447.04071708868,92847.04071708868,10600
17-2-1,17,2,1,103285.57577329793,92485.57577329793,10800
6-1-13,6,1,13,102947.04071708868,92347.04071708868,10600
16-2-2,16,2,2,102785.57577329793,91985.57577329793,10800
5-1-14,5,1,14,102447.04071708868,91847.04071708868,10600
15-2-3,15,2,3,102285.57577329793,91485.57577329793,10800
4-1-15,4,1,15,101947.04071708868,91347.04071708868,10600
14-2-4,14,2,4,101885.57577329793,91185.57577329793,10700
3-1-16,3,1,16,101447.04071708868,90847.04071708868,10600
13-2-5,13,2,5,101385.57577329793,90685.57577329793,10700
2-1-17,2,1,17,101047.04071708868,90547.04071708868,10500
12-2-6,12,2,6,100885.57577329793,90185.57577329793,10700
1-1-18,1,1,18,100547.04071708868,90047.04071708868,10500
11-2-7,11,2,7,100385.57577329793,89685.57577329793,10700
10-2-8,10,2,8,99885.57577329793,89185.57577329793,10700
9-2-9,9,2,9,99385.57577329793,88685.57577329793,10700
8-2-10,8,2,10,98985.57577329793,88385.57577329793,10600
7-2-11,7,2,11,98485.57577329793,87885.57577329793,10600
6-2-12,6,2,12,97985.57577329793,87385.57577329793,10600
16-3-1,16,3,1,97785.9797207244,86985.9797207244,10800
5-2-13,5,2,13,97485.57577329793,86885.57577329793,10600
15-3-2,15,3,2,97285.9797207244,86485.9797207244,10800
4-2-14,4,2,14,96985.57577329793,86385.57577329793,10600
14-3-3,14,3,3,96785.9797207244,85985.9797207244,10800
3-2-15,3,2,15,96485.57577329793,85885.57577329793,10600
13-3-4,13,3,4,96385.9797207244,85685.9797207244,10700
2-2-16,2,2,16,95985.57577329793,85385.57577329793,10600
