Permutation,New Business Acquisition Employees,Account Manager Employees,Support Employees,Monthly Revenue,Net Monthly Revenue,Revenue Lost to Churn,Churn Rate
18-1-1,18,1,1,118566.3616,107366.3616,11200
17-1-2,17,1,2,118066.3616,106866.3616,11200
16-1-3,16,1,3,117566.3616,106366.3616,11200
15-1-4,15,1,4,117166.3616,106066.3616,11100
14-1-5,14,1,5,116666.3616,105566.3616,11100
13-1-6,13,1,6,116166.3616,105066.3616,11100
12-1-7,12,1,7,115666.3616,104566.3616,11100
11-1-8,11,1,8,115166.3616,104066.3616,11100
10-1-9,10,1,9,114666.3616,103566.3616,11100
9-1-10,9,1,10,114266.3616,103266.3616,11000
8-1-11,8,1,11,113766.3616,102766.3616,11000
17-2-1,17,2,1,113561.1203019948,102361.1203019948,11200
7-1-12,7,1,12,113266.3616,102266.3616,11000
16-2-2,16,2,2,113061.1203019948,101861.1203019948,11200
6-1-13,6,1,13,112766.3616,101766.3616,11000
15-2-3,15,2,3,112561.1203019948,101361.1203019948,11200
5-1-14,5,1,14,112266.3616,101266.3616,11000
14-2-4,14,2,4,112161.1203019948,101061.1203019948,11100
4-1-15,4,1,15,111766.3616,100766.3616,11000
13-2-5,13,2,5,111661.1203019948,100561.1203019948,11100
3-1-16,3,1,16,111366.3616,100466.3616,10900
12-2-6,12,2,6,111161.1203019948,100061.1203019948,11100
2-1-17,2,1,17,110866.3616,99966.3616,10900
11-2-7,11,2,7,110661.1203019948,99561.1203019948,11100
1-1-18,1,1,18,110366.3616,99466.3616,10900
10-2-8,10,2,8,110161.1203019948,99061.1203019948,11100
9-2-9,9,2,9,109661.1203019948,98561.1203019948,11100
8-2-10,8,2,10,109261.1203019948,98261.1203019948,11000
7-2-11,7,2,11,108761.1203019948,97761.1203019948,11000
6-2-12,6,2,12,108261.1203019948,97261.1203019948,11000
16-3-1,16,3,1,108066.30665759044,96866.30665759044,11200
5-2-13,5,2,13,107761.1203019948,96761.1203019948,11000
15-3-2,15,3,2,107566.30665759044,96366.30665759044,11200
4-2-14,4,2,14,107261.1203019948,96261.1203019948,11000
14-3-3,14,3,3,107066.30665759044,95866.30665759044,11200
3-2-15,3,2,15,106761.1203019948,95761.1203019948,11000
13-3-4,13,3,4,106666.30665759044,95566.30665759044,11100
2-2-16,2,2,16,106361.1203019948,95461.1203019948,10900
12-3-5,12,3,5,106166.30665759044,95066.30665759044,11100
1-2-17,1,2,17,105861.1203019948,94961.1203019948,10900
11-3-6,11,3,6,105666.30665759044,94566.30665759044,11100
10-3-7,10,3,7,105166.30665759044,94066.30665759044,11100
9-3-8,9,3,8,104666.30665759044,93566.30665759044,11100
8-3-9,8,3,9,104166.30665759044,93066.30665759044,11100
7-3-10,7,3,10,103766.30665759044,92766.30665759044,11000
6-3-11,6,3,11,103266.30665759044,92266.30665759044,11000
5-3-12,5,3,12,102766.30665759044,91766.30665759044,11000
15-4-1,15,4,1,102566.36102406091,91366.36102406091,11200
4-3-13,4,3,13,102266.30665759044,91266.30665759044,11000
14-4-2,14,4,2,102066.36102406091,90866.36102406091,11200
3-3-14,3,3,14,101766.30665759044,90766.30665759044,11000
13-4-3,13,4,3,101566.36102406091,90366.36102406091,11200
2-3-15,2,3,15,101266.30665759044,90266.30665759044,11000
12-4-4,12,4,4,101166.36102406091,90066.36102406091,11100
1-3-16,1,3,16,100866.30665759044,89966.30665759044,10900
11-4-5,11,4,5,100666.36102406091,89566.36102406091,11100
10-4-6,10,4,6,100166.36102406091,89066.36102406091,11100
9-4-7,9,4,7,99666.36102406091,88566.36102406091,11100
8-4-8,8,4,8,99166.36102406091,88066.36102406091,11100
7-4-9,7,4,9,98666.36102406091,87566.36102406091,11100
6-4-10,6,4,10,98266.36102406091,87266.36102406091,11000
5-4-11,5,4,11,97766.36102406091,86766.36102406091,11000
4-4-12,4,4,12,97266.36102406091,86266.36102406091,11000
14-5-1,14,5,1,97066.36159396266,85866.36159396266,11200
3-4-13,3,4,13,96766.36102406091,85766.36102406091,11000
13-5-2,13,5,2,96566.36159396266,85366.36159396266,11200
2-4-14,2,4,14,96266.36102406091,85266.36102406091,11000
12-5-3,12,5,3,96066.36159396266,84866.36159396266,11200
1-4-15,1,4,15,95766.36102406091,84766.36102406091,11000
11-5-4,11,5,4,95666.36159396266,84566.36159396266,11100
10-5-5,10,5,5,95166.36159396266,84066.36159396266,11100
9-5-6,9,5,6,94666.36159396266,83566.36159396266,11100
8-5-7,8,5,7,94166.36159396266,83066.36159396266,11100
7-5-8,7,5,8,93666.36159396266,82566.36159396266,11100
6-5-9,6,5,9,93166.36159396266,82066.36159396266,11100
5-5-10,5,5,10,92766.36159396266,81766.36159396266,11000
4-5-11,4,5,11,92266.36159396266,81266.36159396266,11000
3-5-12,3,5,12,91766.36159396266,80766.36159396266,11000
13-6-1,13,6,1,91566.3615999367,80366.3615999367,11200
2-5-13,2,5,13,91266.36159396266,80266.36159396266,11000
12-6-2,12,6,2,91066.3615999367,79866.3615999367,11200
1-5-14,1,5,14,90766.36159396266,79766.36159396266,11000
11-6-3,11,6,3,90566.3615999367,79366.3615999367,11200
10-6-4,10,6,4,90166.3615999367,79066.3615999367,11100
9-6-5,9,6,5,89666.3615999367,78566.3615999367,11100
8-6-6,8,6,6,89166.3615999367,78066.3615999367,11100
7-6-7,7,6,7,88666.3615999367,77566.3615999367,11100
6-6-8,6,6,8,88166.3615999367,77066.3615999367,11100
5-6-9,5,6,9,87666.3615999367,76566.3615999367,11100
4-6-10,4,6,10,87266.3615999367,76266.3615999367,11000
3-6-11,3,6,11,86766.3615999367,75766.3615999367,11000
2-6-12,2,6,12,86266.3615999367,75266.3615999367,11000
12-7-1,12,7,1,86066.36159999933,74866.36159999933,11200
1-6-13,1,6,13,85766.3615999367,74766.3615999367,11000
11-7-2,11,7,2,85566.36159999933,74366.36159999933,11200
10-7-3,10,7,3,85066.36159999933,73866.36159999933,11200
9-7-4,9,7,4,84666.36159999933,73566.36159999933,11100
8-7-5,8,7,5,84166.36159999933,73066.36159999933,11100
7-7-6,7,7,6,83666.36159999933,72566.36159999933,11100
6-7-7,6,7,7,83166.36159999933,72066.36159999933,11100
5-7-8,5,7,8,82666.36159999933,71566.36159999933,11100
4-7-9,4,7,9,82166.36159999933,71066.36159999933,11100
3-7-10,3,7,10,81766.36159999933,70766.36159999933,11000
2-7-11,2,7,11,81266.36159999933,70266.36159999933,11000
1-7-12,1,7,12,80766.36159999933,69766.36159999933,11000
11-8-1,11,8,1,80566.36159999999,69366.36159999999,11200
10-8-2,10,8,2,80066.36159999999,68866.36159999999,11200
9-8-3,9,8,3,79566.36159999999,68366.36159999999,11200
8-8-4,8,8,4,79166.36159999999,68066.36159999999,11100
7-8-5,7,8,5,78666.36159999999,67566.36159999999,11100
6-8-6,6,8,6,78166.36159999999,67066.36159999999,11100
5-8-7,5,8,7,77666.36159999999,66566.36159999999,11100
4-8-8,4,8,8,77166.36159999999,66066.36159999999,11100
3-8-9,3,8,9,76666.36159999999,65566.36159999999,11100
2-8-10,2,8,10,76266.36159999999,65266.36159999999,11000
1-8-11,1,8,11,75766.36159999999,64766.36159999999,11000
10-9-1,10,9,1,75066.36159999999,63866.36159999999,11200
9-9-2,9,9,2,74566.36159999999,63366.36159999999,11200
8-9-3,8,9,3,74066.36159999999,62866.36159999999,11200
7-9-4,7,9,4,73666.36159999999,62566.36159999999,11100
6-9-5,6,9,5,73166.36159999999,62066.36159999999,11100
