Permutation,New Business Acquisition Employees,Account Manager Employees,Support Employees,Monthly Revenue,Net Monthly Revenue,Revenue Lost to Churn,Churn Rate
18-1-1,18,1,1,103077.34156801725,92677.34156801725,10400
17-1-2,17,1,2,102577.34156801725,92177.34156801725,10400
16-1-3,16,1,3,102077.34156801725,91677.34156801725,10400
15-1-4,15,1,4,101577.34156801725,91177.34156801725,10400
14-1-5,14,1,5,101077.34156801725,90677.34156801725,10400
13-1-6,13,1,6,100677.34156801725,90377.34156801725,10300
12-1-7,12,1,7,100177.34156801725,89877.34156801725,10300
11-1-8,11,1,8,99677.34156801725,89377.34156801725,10300
10-1-9,10,1,9,99177.34156801725,88877.34156801725,10300
9-1-10,9,1,10,98677.34156801725,88377.34156801725,10300
8-1-11,8,1,11,98177.34156801725,87877.34156801725,10300
7-1-12,7,1,12,97777.34156801725,87577.34156801725,10200
17-2-1,17,2,1,97592.82794284413,87192.82794284413,10400
6-1-13,6,1,13,97277.34156801725,87077.34156801725,10200
16-2-2,16,2,2,97092.82794284413,86692.82794284413,10400
5-1-14,5,1,14,96777.34156801725,86577.34156801725,10200
15-2-3,15,2,3,96592.82794284413,86192.82794284413,10400
4-1-15,4,1,15,96277.34156801725,86077.34156801725,10200
14-2-4,14,2,4,96092.82794284413,85692.82794284413,10400
3-1-16,3,1,16,95777.34156801725,85577.34156801725,10200
13-2-5,13,2,5,95592.82794284413,85192.82794284413,10400
2-1-17,2,1,17,95277.34156801725,85077.34156801725,10200
12-2-6,12,2,6,95192.82794284413,84892.82794284413,10300
1-1-18,1,1,18,94777.34156801725,84577.34156801725,10200
11-2-7,11,2,7,94692.82794284413,84392.82794284413,10300
10-2-8,10,2,8,94192.82794284413,83892.82794284413,10300
9-2-9,9,2,9,93692.82794284413,83392.82794284413,10300
8-2-10,8,2,10,93192.82794284413,82892.82794284413,10300
7-2-11,7,2,11,92692.82794284413,82392.82794284413,10300
6-2-12,6,2,12,92292.82794284413,82092.82794284413,10200
16-3-1,16,3,1,92092.99028025511,81692.99028025511,10400
5-2-13,5,2,13,91792.82794284413,81592.82794284413,10200
15-3-2,15,3,2,91592.99028025511,81192.99028025511,10400
4-2-14,4,2,14,91292.82794284413,81092.82794284413,10200
14-3-3,14,3,3,91092.99028025511,80692.99028025511,10400
3-2-15,3,2,15,90792.82794284413,80592.82794284413,10200
13-3-4,13,3,4,90592.99028025511,80192.99028025511,10400
2-2-16,2,2,16,90292.82794284413,80092.82794284413,10200
12-3-5,12,3,5,90092.99028025511,79692.99028025511,10400
1-2-17,1,2,17,89792.82794284413,79592.82794284413,10200
11-3-6,11,3,6,89692.99028025511,79392.99028025511,10300
10-3-7,10,3,7,89192.99028025511,78892.99028025511,10300
9-3-8,9,3,8,88692.99028025511,78392.99028025511,10300
8-3-9,8,3,9,88192.99028025511,77892.99028025511,10300
7-3-10,7,3,10,87692.99028025511,77392.99028025511,10300
6-3-11,6,3,11,87192.99028025511,76892.99028025511,10300
5-3-12,5,3,12,86792.99028025511,76592.99028025511,10200
15-4-1,15,4,1,86592.9919819726,76192.9919819726,10400
4-3-13,4,3,13,86292.99028025511,76092.99028025511,10200
14-4-2,14,4,2,86092.9919819726,75692.9919819726,10400
3-3-14,3,3,14,85792.99028025511,75592.99028025511,10200
13-4-3,13,4,3,85592.9919819726,75192.9919819726,10400
2-3-15,2,3,15,85292.99028025511,75092.99028025511,10200
12-4-4,12,4,4,85092.9919819726,74692.9919819726,10400
1-3-16,1,3,16,84792.99028025511,74592.99028025511,10200
11-4-5,11,4,5,84592.9919819726,74192.9919819726,10400
10-4-6,10,4,6,84192.9919819726,73892.9919819726,10300
9-4-7,9,4,7,83692.9919819726,73392.9919819726,10300
8-4-8,8,4,8,83192.9919819726,72892.9919819726,10300
7-4-9,7,4,9,82692.9919819726,72392.9919819726,10300
6-4-10,6,4,10,82192.9919819726,71892.9919819726,10300
5-4-11,5,4,11,81692.9919819726,71392.9919819726,10300
4-4-12,4,4,12,81292.9919819726,71092.9919819726,10200
14-5-1,14,5,1,81092.99199981103,70692.99199981103,10400
3-4-13,3,4,13,80792.9919819726,70592.9919819726,10200
13-5-2,13,5,2,80592.99199981103,70192.99199981103,10400
2-4-14,2,4,14,80292.9919819726,70092.9919819726,10200
12-5-3,12,5,3,80092.99199981103,69692.99199981103,10400
1-4-15,1,4,15,79792.9919819726,69592.9919819726,10200
11-5-4,11,5,4,79592.99199981103,69192.99199981103,10400
10-5-5,10,5,5,79092.99199981103,68692.99199981103,10400
9-5-6,9,5,6,78692.99199981103,68392.99199981103,10300
8-5-7,8,5,7,78192.99199981103,67892.99199981103,10300
7-5-8,7,5,8,77692.99199981103,67392.99199981103,10300
6-5-9,6,5,9,77192.99199981103,66892.99199981103,10300
5-5-10,5,5,10,76692.99199981103,66392.99199981103,10300
4-5-11,4,5,11,76192.99199981103,65892.99199981103,10300
3-5-12,3,5,12,75792.99199981103,65592.99199981103,10200
13-6-1,13,6,1,75592.99199999802,65192.99199999802,10400
2-5-13,2,5,13,75292.99199981103,65092.99199981103,10200
12-6-2,12,6,2,75092.99199999802,64692.99199999802,10400
1-5-14,1,5,14,74792.99199981103,64592.99199981103,10200
11-6-3,11,6,3,74592.99199999802,64192.99199999802,10400
10-6-4,10,6,4,74092.99199999802,63692.99199999802,10400
9-6-5,9,6,5,73592.99199999802,63192.99199999802,10400
8-6-6,8,6,6,73192.99199999802,62892.99199999802,10300
7-6-7,7,6,7,72692.99199999802,62392.99199999802,10300
6-6-8,6,6,8,72192.99199999802,61892.99199999802,10300
5-6-9,5,6,9,71692.99199999802,61392.99199999802,10300
4-6-10,4,6,10,71192.99199999802,60892.99199999802,10300
3-6-11,3,6,11,70692.99199999802,60392.99199999802,10300
2-6-12,2,6,12,70292.99199999802,60092.99199999802,10200
12-7-1,12,7,1,70092.99199999997,59692.99199999997,10400
1-6-13,1,6,13,69792.99199999802,59592.99199999802,10200
11-7-2,11,7,2,69592.99199999997,59192.99199999997,10400
10-7-3,10,7,3,69092.99199999997,58692.99199999997,10400
9-7-4,9,7,4,68592.99199999997,58192.99199999997,10400
8-7-5,8,7,5,68092.99199999997,57692.99199999997,10400
7-7-6,7,7,6,67692.99199999997,57392.99199999997,10300
6-7-7,6,7,7,67192.99199999997,56892.99199999997,10300
5-7-8,5,7,8,66692.99199999997,56392.99199999997,10300
4-7-9,4,7,9,66192.99199999997,55892.99199999997,10300
3-7-10,3,7,10,65692.99199999997,55392.99199999997,10300
2-7-11,2,7,11,65192.99199999998,54892.99199999998,10300
1-7-12,1,7,12,64792.99199999998,54592.99199999998,10200
11-8-1,11,8,1,64592.991999999984,54192.991999999984,10400
10-8-2,10,8,2,64092.991999999984,53692.991999999984,10400
9-8-3,9,8,3,63592.991999999984,53192.991999999984,10400
8-8-4,8,8,4,63092.991999999984,52692.991999999984,10400
7-8-5,7,8,5,62592.991999999984,52192.991999999984,10400
6-8-6,6,8,6,62192.991999999984,51892.991999999984,10300
5-8-7,5,8,7,61692.991999999984,51392.991999999984,10300
4-8-8,4,8,8,61192.991999999984,50892.991999999984,10300
3-8-9,3,8,9,60692.991999999984,50392.991999999984,10300
2-8-10,2,8,10,60192.991999999984,49892.991999999984,10300
1-8-11,1,8,11,59692.991999999984,49392.991999999984,10300
10-9-1,10,9,1,59092.991999999984,48692.991999999984,10400
9-9-2,9,9,2,58592.991999999984,48192.991999999984,10400
8-9-3,8,9,3,58092.991999999984,47692.991999999984,10400
7-9-4,7,9,4,57592.991999999984,47192.991999999984,10400
6-9-5,6,9,5,57092.991999999984,46692.991999999984,10400
5-9-6,5,9,6,56692.991999999984,46392.991999999984,10300
4-9-7,4,9,7,56192.991999999984,45892.991999999984,10300
3-9-8,3,9,8,55692.991999999984,45392.991999999984,10300
2-9-9,2,9,9,55192.991999999984,44892.991999999984,10300
1-9-10,1,9,10,54692.991999999984,44392.991999999984,10300
9-10-1,9,10,1,53592.991999999984,43192.991999999984,10400
8-10-2,8,10,2,53092.991999999984,42692.991999999984,10400
7-10-3,7,10,3,52592.991999999984,42192.991999999984,10400
6-10-4,6,10,4,52092.991999999984,41692.991999999984,10400
5-10-5,5,10,5,51592.991999999984,41192.991999999984,10400
4-10-6,4,10,6,51192.991999999984,40892.991999999984,10300
3-10-7,3,10,7,50692.991999999984,40392.991999999984,10300
2-10-8,2,10,8,50192.991999999984,39892.991999999984,10300
1-10-9,1,10,9,49692.991999999984,39392.991999999984,10300
8-11-1,8,11,1,48092.991999999984,37692.991999999984,10400
7-11-2,7,11,2,47592.991999999984,37192.991999999984,10400
6-11-3,6,11,3,47092.991999999984,36692.991999999984,10400
5-11-4,5,11,4,46592.991999999984,36192.991999999984,10400
4-11-5,4,11,5,46092.991999999984,35692.991999999984,10400
3-11-6,3,11,6,45692.991999999984,35392.991999999984,10300
2-11-7,2,11,7,45192.991999999984,34892.991999999984,10300
1-11-8,1,11,8,44692.991999999984,34392.991999999984,10300
7-12-1,7,12,1,42592.991999999984,32192.991999999984,10400
6-12-2,6,12,2,42092.991999999984,31692.991999999984,10400
5-12-3,5,12,3,41592.991999999984,31192.991999999984,10400
4-12-4,4,12,4,41092.991999999984,30692.991999999984,10400
3-12-5,3,12,5,40592.991999999984,30192.991999999984,10400
2-12-6,2,12,6,40192.991999999984,29892.991999999984,10300
1-12-7,1,12,7,39692.991999999984,29392.991999999984,10300
6-13-1,6,13,1,37092.991999999984,26692.991999999984,10400
5-13-2,5,13,2,36592.991999999984,26192.991999999984,10400
4-13-3,4,13,3,36092.991999999984,25692.991999999984,10400
3-13-4,3,13,4,35592.991999999984,25192.991999999984,10400
2-13-5,2,13,5,35092.991999999984,24692.991999999984,10400
1-13-6,1,13,6,34692.991999999984,24392.991999999984,10300
5-14-1,5,14,1,31592.991999999984,21192.991999999984,10400
4-14-2,4,14,2,31092.991999999984,20692.991999999984,10400
3-14-3,3,14,3,30592.991999999984,20192.991999999984,10400
2-14-4,2,14,4,30092.991999999984,19692.991999999984,10400
1-14-5,1,14,5,29592.991999999984,19192.991999999984,10400
4-15-1,4,15,1,26092.991999999984,15692.991999999984,10400
3-15-2,3,15,2,25592.991999999984,15192.991999999984,10400
2-15-3,2,15,3,25092.991999999984,14692.991999999984,10400
1-15-4,1,15,4,24592.991999999984,14192.991999999984,10400
3-16-1,3,16,1,20592.991999999984,10192.991999999984,10400
2-16-2,2,16,2,20092.991999999984,9692.991999999984,10400
1-16-3,1,16,3,19592.991999999984,9192.991999999984,10400
2-17-1,2,17,1,15092.991999999984,4692.991999999984,10400
1-17-2,1,17,2,14592.991999999984,4192.991999999984,10400
1-18-1,1,18,1,9592.991999999984,-807.0080000000162,10400
