Permutation,New Business Acquisition Employees,Account Manager Employees,Support Employees,Monthly Revenue,Net Monthly Revenue,Revenue Lost to Churn,Churn Rate
18-1-1,18,1,1,110627.10247260769,99727.10247260769,10900
17-1-2,17,1,2,110127.10247260769,99227.10247260769,10900
16-1-3,16,1,3,109627.10247260769,98727.10247260769,10900
15-1-4,15,1,4,109127.10247260769,98227.10247260769,10900
14-1-5,14,1,5,108727.10247260769,97927.10247260769,10800
13-1-6,13,1,6,108227.10247260769,97427.10247260769,10800
12-1-7,12,1,7,107727.10247260769,96927.10247260769,10800
11-1-8,11,1,8,107227.10247260769,96427.10247260769,10800
10-1-9,10,1,9,106727.10247260769,95927.10247260769,10800
9-1-10,9,1,10,106227.10247260769,95427.10247260769,10800
8-1-11,8,1,11,105827.10247260769,95127.10247260769,10700
7-1-12,7,1,12,105327.10247260769,94627.10247260769,10700
17-2-1,17,2,1,105182.592953549,94282.592953549,10900
6-1-13,6,1,13,104827.10247260769,94127.10247260769,10700
16-2-2,16,2,2,104682.592953549,93782.592953549,10900
5-1-14,5,1,14,104327.10247260769,93627.10247260769,10700
15-2-3,15,2,3,104182.592953549,93282.592953549,10900
4-1-15,4,1,15,103827.10247260769,93127.10247260769,10700
14-2-4,14,2,4,103682.592953549,92782.592953549,10900
3-1-16,3,1,16,103327.10247260769,92627.10247260769,10700
13-2-5,13,2,5,103282.592953549,92482.592953549,10800
2-1-17,2,1,17,102927.10247260769,92327.10247260769,10600
12-2-6,12,2,6,102782.592953549,91982.592953549,10800
1-1-18,1,1,18,102427.10247260769,91827.10247260769,10600
11-2-7,11,2,7,102282.592953549,91482.592953549,10800
10-2-8,10,2,8,101782.592953549,90982.592953549,10800
9-2-9,9,2,9,101282.592953549,90482.592953549,10800
8-2-10,8,2,10,100782.592953549,89982.592953549,10800
7-2-11,7,2,11,100382.592953549,89682.592953549,10700
6-2-12,6,2,12,99882.592953549,89182.592953549,10700
16-3-1,16,3,1,99683.17463784314,88783.17463784314,10900
