Permutation,New Business Acquisition Employees,Account Manager Employees,Support Employees,Monthly Revenue,Net Monthly Revenue,Revenue Lost to Churn,Churn Rate
18-1-1,18,1,1,98854.94303704702,88754.94303704702,10100
17-1-2,17,1,2,98354.94303704702,88254.94303704702,10100
16-1-3,16,1,3,97954.94303704702,87954.94303704702,10000
15-1-4,15,1,4,97454.94303704702,87454.94303704702,10000
14-1-5,14,1,5,96954.94303704702,86954.94303704702,10000
13-1-6,13,1,6,96454.94303704702,86454.94303704702,10000
12-1-7,12,1,7,95954.94303704702,85954.94303704702,10000
11-1-8,11,1,8,95454.94303704702,85454.94303704702,10000
10-1-9,10,1,9,94954.94303704702,84954.94303704702,10000
9-1-10,9,1,10,94554.94303704702,84654.94303704702,9900
8-1-11,8,1,11,94054.94303704702,84154.94303704702,9900
7-1-12,7,1,12,93554.94303704702,83654.94303704702,9900
17-2-1,17,2,1,93363.90505951628,83263.90505951628,10100
6-1-13,6,1,13,93054.94303704702,83154.94303704702,9900
16-2-2,16,2,2,92863.90505951628,82763.90505951628,10100
5-1-14,5,1,14,92554.94303704702,82654.94303704702,9900
15-2-3,15,2,3,92463.90505951628,82463.90505951628,10000
4-1-15,4,1,15,92054.94303704702,82154.94303704702,9900
14-2-4,14,2,4,91963.90505951628,81963.90505951628,10000
3-1-16,3,1,16,91554.94303704702,81654.94303704702,9900
13-2-5,13,2,5,91463.90505951628,81463.90505951628,10000
2-1-17,2,1,17,91154.94303704702,81354.94303704702,9800
12-2-6,12,2,6,90963.90505951628,80963.90505951628,10000
1-1-18,1,1,18,90654.94303704702,80854.94303704702,9800
11-2-7,11,2,7,90463.90505951628,80463.90505951628,10000
10-2-8,10,2,8,89963.90505951628,79963.90505951628,10000
9-2-9,9,2,9,89463.90505951628,79463.90505951628,10000
8-2-10,8,2,10,89063.90505951628,79163.90505951628,9900
7-2-11,7,2,11,88563.90505951628,78663.90505951628,9900
6-2-12,6,2,12,88063.90505951628,78163.90505951628,9900
